label,precision,recall,f_score,true_sum,learning_rate,epoch,threshold
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,21,0.8
1,1.0,0.0,0.0,872.0,1e-05,21,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,21,0.9
1,1.0,0.0,0.0,872.0,1e-05,21,0.9
0,0.9826099837061176,0.94141689373297,0.9615724701755403,35232.0,1e-05,22,0.1
1,0.12132822477650064,0.3268348623853211,0.17696367587705683,872.0,1e-05,22,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,22,0.2
1,0.0,0.0,0.0,872.0,1e-05,22,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,22,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.4
1,1.0,0.0,0.0,872.0,1e-05,22,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.5
1,1.0,0.0,0.0,872.0,1e-05,22,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.6
1,1.0,0.0,0.0,872.0,1e-05,22,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,22,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.8
1,1.0,0.0,0.0,872.0,1e-05,22,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,22,0.9
1,1.0,0.0,0.0,872.0,1e-05,22,0.9
0,0.9821407555607862,0.9474625340599455,0.9644900317827219,35232.0,1e-05,23,0.1
1,0.12523629489603025,0.3038990825688073,0.17737617135207498,872.0,1e-05,23,0.1
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.2
1,1.0,0.0,0.0,872.0,1e-05,23,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,23,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.4
1,1.0,0.0,0.0,872.0,1e-05,23,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.5
1,1.0,0.0,0.0,872.0,1e-05,23,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.6
1,1.0,0.0,0.0,872.0,1e-05,23,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,23,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.8
1,1.0,0.0,0.0,872.0,1e-05,23,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,23,0.9
1,1.0,0.0,0.0,872.0,1e-05,23,0.9
0,0.9824969796976751,0.9463839691189827,0.9641024158221169,35232.0,1e-05,24,0.1
1,0.1282879556991232,0.31880733944954126,0.18295491938137545,872.0,1e-05,24,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,24,0.2
1,0.0,0.0,0.0,872.0,1e-05,24,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,24,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.4
1,1.0,0.0,0.0,872.0,1e-05,24,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.5
1,1.0,0.0,0.0,872.0,1e-05,24,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.6
1,1.0,0.0,0.0,872.0,1e-05,24,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,24,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.8
1,1.0,0.0,0.0,872.0,1e-05,24,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,24,0.9
1,1.0,0.0,0.0,872.0,1e-05,24,0.9
0,0.9825408508759017,0.9472070844686649,0.9645504862927584,35232.0,1e-05,25,0.1
1,0.13043478260869565,0.31995412844036697,0.1853204915310528,872.0,1e-05,25,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,25,0.2
1,0.0,0.0,0.0,872.0,1e-05,25,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,25,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.4
1,1.0,0.0,0.0,872.0,1e-05,25,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.5
1,1.0,0.0,0.0,872.0,1e-05,25,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.6
1,1.0,0.0,0.0,872.0,1e-05,25,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,25,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.8
1,1.0,0.0,0.0,872.0,1e-05,25,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,25,0.9
1,1.0,0.0,0.0,872.0,1e-05,25,0.9
0,0.9827708493409776,0.9438862397820164,0.9629361517301288,35232.0,1e-05,26,0.1
1,0.12753751103265668,0.33142201834862384,0.18419375398342894,872.0,1e-05,26,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,26,0.2
1,0.0,0.0,0.0,872.0,1e-05,26,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,26,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.4
1,1.0,0.0,0.0,872.0,1e-05,26,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.5
1,1.0,0.0,0.0,872.0,1e-05,26,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.6
1,1.0,0.0,0.0,872.0,1e-05,26,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,26,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.8
1,1.0,0.0,0.0,872.0,1e-05,26,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,26,0.9
1,1.0,0.0,0.0,872.0,1e-05,26,0.9
0,0.9828618624819326,0.945731153496821,0.9639390739588908,35232.0,1e-05,27,0.1
1,0.13209260099863823,0.33371559633027525,0.18926829268292686,872.0,1e-05,27,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,27,0.2
1,0.0,0.0,0.0,872.0,1e-05,27,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,27,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.4
1,1.0,0.0,0.0,872.0,1e-05,27,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.5
1,1.0,0.0,0.0,872.0,1e-05,27,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.6
1,1.0,0.0,0.0,872.0,1e-05,27,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,27,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.8
1,1.0,0.0,0.0,872.0,1e-05,27,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,27,0.9
1,1.0,0.0,0.0,872.0,1e-05,27,0.9
0,0.9832676873870939,0.9423819255222525,0.9623907592863665,35232.0,1e-05,28,0.1
1,0.13136499786050493,0.35206422018348627,0.19133686506699907,872.0,1e-05,28,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,28,0.2
1,0.0,0.0,0.0,872.0,1e-05,28,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,28,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.4
1,1.0,0.0,0.0,872.0,1e-05,28,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.5
1,1.0,0.0,0.0,872.0,1e-05,28,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.6
1,1.0,0.0,0.0,872.0,1e-05,28,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,28,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.8
1,1.0,0.0,0.0,872.0,1e-05,28,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,28,0.9
1,1.0,0.0,0.0,872.0,1e-05,28,0.9
0,0.983114889597355,0.9452770208900999,0.9638247380911037,35232.0,1e-05,29,0.1
1,0.13464991023339318,0.3440366972477064,0.1935483870967742,872.0,1e-05,29,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,29,0.2
1,0.0,0.0,0.0,872.0,1e-05,29,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,29,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.4
1,1.0,0.0,0.0,872.0,1e-05,29,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.5
1,1.0,0.0,0.0,872.0,1e-05,29,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.6
1,1.0,0.0,0.0,872.0,1e-05,29,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,29,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.8
1,1.0,0.0,0.0,872.0,1e-05,29,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,29,0.9
1,1.0,0.0,0.0,872.0,1e-05,29,0.9
0,0.9828775197453731,0.9466110354223434,0.9644034468798798,35232.0,1e-05,30,0.1
1,0.13397790055248618,0.33371559633027525,0.1911957950065703,872.0,1e-05,30,0.1
0,0.975846213506177,0.9999432334241598,0.987747778058149,35232.0,1e-05,30,0.2
1,0.0,0.0,0.0,872.0,1e-05,30,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.30000000000000004
1,1.0,0.0,0.0,872.0,1e-05,30,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.4
1,1.0,0.0,0.0,872.0,1e-05,30,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.5
1,1.0,0.0,0.0,872.0,1e-05,30,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.6
1,1.0,0.0,0.0,872.0,1e-05,30,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.7000000000000001
1,1.0,0.0,0.0,872.0,1e-05,30,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.8
1,1.0,0.0,0.0,872.0,1e-05,30,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,1e-05,30,0.9
1,1.0,0.0,0.0,872.0,1e-05,30,0.9
0,0.9784523300555793,0.9743698910081744,0.9764068432953623,35232.0,0.0001,1,0.1
1,0.11383709519136408,0.13302752293577982,0.12268640930724485,872.0,0.0001,1,0.1
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.2
1,1.0,0.0,0.0,872.0,0.0001,1,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.30000000000000004
1,1.0,0.0,0.0,872.0,0.0001,1,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.4
1,1.0,0.0,0.0,872.0,0.0001,1,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.5
1,1.0,0.0,0.0,872.0,0.0001,1,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.6
1,1.0,0.0,0.0,872.0,0.0001,1,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,1,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.8
1,1.0,0.0,0.0,872.0,0.0001,1,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,1,0.9
1,1.0,0.0,0.0,872.0,0.0001,1,0.9
0,0.9807848600952049,0.9590712988192552,0.9698065553068137,35232.0,0.0001,2,0.1
1,0.1271186440677966,0.2408256880733945,0.1664025356576862,872.0,0.0001,2,0.1
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.2
1,1.0,0.0,0.0,872.0,0.0001,2,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.30000000000000004
1,1.0,0.0,0.0,872.0,0.0001,2,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.4
1,1.0,0.0,0.0,872.0,0.0001,2,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.5
1,1.0,0.0,0.0,872.0,0.0001,2,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.6
1,1.0,0.0,0.0,872.0,0.0001,2,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,2,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.8
1,1.0,0.0,0.0,872.0,0.0001,2,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,2,0.9
1,1.0,0.0,0.0,872.0,0.0001,2,0.9
0,0.9829858756229175,0.9461852861035422,0.9642345795068334,35232.0,0.0001,3,0.1
1,0.13464171611136466,0.338302752293578,0.19262161279791054,872.0,0.0001,3,0.1
0,0.9759009445721725,0.9999716167120799,0.9877896625685167,35232.0,0.0001,3,0.2
1,0.6666666666666666,0.0022935779816513763,0.004571428571428572,872.0,0.0001,3,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.30000000000000004
1,1.0,0.0,0.0,872.0,0.0001,3,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.4
1,1.0,0.0,0.0,872.0,0.0001,3,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.5
1,1.0,0.0,0.0,872.0,0.0001,3,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.6
1,1.0,0.0,0.0,872.0,0.0001,3,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,3,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.8
1,1.0,0.0,0.0,872.0,0.0001,3,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,3,0.9
1,1.0,0.0,0.0,872.0,0.0001,3,0.9
0,0.9827282857310422,0.9512091280653951,0.9667118585398218,35232.0,0.0001,4,0.1
1,0.14135864135864135,0.32454128440366975,0.19693806541405706,872.0,0.0001,4,0.1
0,0.9760842455313843,0.9997161671207992,0.9877588793695753,35232.0,0.0001,4,0.2
1,0.47368421052631576,0.010321100917431193,0.020202020202020204,872.0,0.0001,4,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.30000000000000004
1,1.0,0.0,0.0,872.0,0.0001,4,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.4
1,1.0,0.0,0.0,872.0,0.0001,4,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.5
1,1.0,0.0,0.0,872.0,0.0001,4,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.6
1,1.0,0.0,0.0,872.0,0.0001,4,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,4,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.8
1,1.0,0.0,0.0,872.0,0.0001,4,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,4,0.9
1,1.0,0.0,0.0,872.0,0.0001,4,0.9
0,0.985356466307845,0.9301203451407811,0.9569419906846356,35232.0,0.0001,5,0.1
1,0.13523006673691607,0.4415137614678899,0.20704490454423233,872.0,0.0001,5,0.1
0,0.9767855159391314,0.9984105358764759,0.9874796474089046,35232.0,0.0001,5,0.2
1,0.391304347826087,0.04128440366972477,0.07468879668049792,872.0,0.0001,5,0.2
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.30000000000000004
1,1.0,0.0,0.0,872.0,0.0001,5,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.4
1,1.0,0.0,0.0,872.0,0.0001,5,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.5
1,1.0,0.0,0.0,872.0,0.0001,5,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.6
1,1.0,0.0,0.0,872.0,0.0001,5,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,5,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.8
1,1.0,0.0,0.0,872.0,0.0001,5,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,5,0.9
1,1.0,0.0,0.0,872.0,0.0001,5,0.9
0,0.9861001277449967,0.9202145776566758,0.9520187931287624,35232.0,0.0001,6,0.1
1,0.1286422814631122,0.47591743119266056,0.20253782332845288,872.0,0.0001,6,0.1
0,0.977410268566807,0.9947490917347865,0.986003460450984,35232.0,0.0001,6,0.2
1,0.25101214574898784,0.07110091743119266,0.11081322609472742,872.0,0.0001,6,0.2
0,0.9759807180851063,0.9999148501362398,0.9878028263795424,35232.0,0.0001,6,0.30000000000000004
1,0.625,0.005733944954128441,0.011363636363636364,872.0,0.0001,6,0.30000000000000004
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,6,0.4
1,1.0,0.0,0.0,872.0,0.0001,6,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,6,0.5
1,1.0,0.0,0.0,872.0,0.0001,6,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,6,0.6
1,1.0,0.0,0.0,872.0,0.0001,6,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,6,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,6,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,6,0.8
1,1.0,0.0,0.0,872.0,0.0001,6,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,6,0.9
1,1.0,0.0,0.0,872.0,0.0001,6,0.9
0,0.9854602259072338,0.9310853769300635,0.9575014594279042,35232.0,0.0001,7,0.1
1,0.1377840909090909,0.44495412844036697,0.21041214750542298,872.0,0.0001,7,0.1
0,0.9775814837591547,0.9926203451407811,0.9850435174492297,35232.0,0.0001,7,0.2
1,0.21212121212121213,0.08027522935779817,0.11647254575707157,872.0,0.0001,7,0.2
0,0.9762742869813464,0.9997445504087193,0.9878700340760892,35232.0,0.0001,7,0.30000000000000004
1,0.64,0.01834862385321101,0.03567447045707916,872.0,0.0001,7,0.30000000000000004
0,0.9758745810597458,1.0,0.9877900049064274,35232.0,0.0001,7,0.4
1,1.0,0.0011467889908256881,0.002290950744558992,872.0,0.0001,7,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,7,0.5
1,1.0,0.0,0.0,872.0,0.0001,7,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,7,0.6
1,1.0,0.0,0.0,872.0,0.0001,7,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,7,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,7,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,7,0.8
1,1.0,0.0,0.0,872.0,0.0001,7,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,7,0.9
1,1.0,0.0,0.0,872.0,0.0001,7,0.9
0,0.9851139665139126,0.9335263396911898,0.9586266194494235,35232.0,0.0001,8,0.1
1,0.1380198748619801,0.43004587155963303,0.20897185845639454,872.0,0.0001,8,0.1
0,0.977947769558395,0.990605131698456,0.9842357586012409,35232.0,0.0001,8,0.2
1,0.20432692307692307,0.09747706422018348,0.13198757763975155,872.0,0.0001,8,0.2
0,0.9766409587748988,0.9992052679382379,0.9877942703218384,35232.0,0.0001,8,0.30000000000000004
1,0.5172413793103449,0.034403669724770644,0.06451612903225808,872.0,0.0001,8,0.30000000000000004
0,0.9760084219858156,0.9999432334241598,0.9878308658591296,35232.0,0.0001,8,0.4
1,0.75,0.006880733944954129,0.013636363636363637,872.0,0.0001,8,0.4
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,8,0.5
1,1.0,0.0,0.0,872.0,0.0001,8,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,8,0.6
1,1.0,0.0,0.0,872.0,0.0001,8,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,8,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,8,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,8,0.8
1,1.0,0.0,0.0,872.0,0.0001,8,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,8,0.9
1,1.0,0.0,0.0,872.0,0.0001,8,0.9
0,0.9867006740754236,0.9223433242506812,0.9534371974298037,35232.0,0.0001,9,0.1
1,0.13690851735015772,0.49770642201834864,0.21474517565561602,872.0,0.0001,9,0.1
0,0.9790679304897314,0.9850703905540418,0.9820599886813809,35232.0,0.0001,9,0.2
1,0.19817073170731708,0.14908256880733944,0.1701570680628272,872.0,0.0001,9,0.2
0,0.977093931559781,0.9976441871026339,0.987262130468366,35232.0,0.0001,9,0.30000000000000004
1,0.366412213740458,0.05504587155963303,0.09571286141575275,872.0,0.0001,9,0.30000000000000004
0,0.9761423148327746,0.9998864668483197,0.987871734832658,35232.0,0.0001,9,0.4
1,0.7333333333333333,0.01261467889908257,0.024802705749718153,872.0,0.0001,9,0.4
0,0.9759286446358827,1.0,0.9878177000827107,35232.0,0.0001,9,0.5
1,1.0,0.0034403669724770644,0.0068571428571428585,872.0,0.0001,9,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,9,0.6
1,1.0,0.0,0.0,872.0,0.0001,9,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,9,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,9,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,9,0.8
1,1.0,0.0,0.0,872.0,0.0001,9,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,9,0.9
1,1.0,0.0,0.0,872.0,0.0001,9,0.9
0,0.9861031561812317,0.9284741144414169,0.9564213142314157,35232.0,0.0001,10,0.1
1,0.14022517911975435,0.4713302752293578,0.21614514856692083,872.0,0.0001,10,0.1
0,0.9792025284307362,0.9849000908265213,0.9820430457484893,35232.0,0.0001,10,0.2
1,0.20239880059970014,0.15481651376146788,0.17543859649122806,872.0,0.0001,10,0.2
0,0.9772632399187376,0.9967075386012716,0.9868896227077918,35232.0,0.0001,10,0.30000000000000004
1,0.3216374269005848,0.06307339449541284,0.10546500479386385,872.0,0.0001,10,0.30000000000000004
0,0.9763521942834964,0.999602633969119,0.9878406238166697,35232.0,0.0001,10,0.4
1,0.5757575757575758,0.021788990825688075,0.041988950276243095,872.0,0.0001,10,0.4
0,0.9759820488669733,0.9999716167120799,0.9878312070657507,35232.0,0.0001,10,0.5
1,0.8333333333333334,0.005733944954128441,0.011389521640091117,872.0,0.0001,10,0.5
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,10,0.6
1,1.0,0.0,0.0,872.0,0.0001,10,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,10,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,10,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,10,0.8
1,1.0,0.0,0.0,872.0,0.0001,10,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,10,0.9
1,1.0,0.0,0.0,872.0,0.0001,10,0.9
0,0.9864565974852295,0.9241030881017257,0.9542623503377933,35232.0,0.0001,11,0.1
1,0.13714101323007422,0.4873853211009174,0.2140518761017376,872.0,0.0001,11,0.1
0,0.9795670015565303,0.982430744777475,0.9809967831989457,35232.0,0.0001,11,0.2
1,0.19505851755526657,0.1720183486238532,0.18281535648994515,872.0,0.0001,11,0.2
0,0.9775472066493738,0.9947774750227066,0.9860870788492648,35232.0,0.0001,11,0.30000000000000004
1,0.26693227091633465,0.0768348623853211,0.11932324131789848,872.0,0.0001,11,0.30000000000000004
0,0.9765306405526119,0.9991201180744778,0.9876962359180124,35232.0,0.0001,11,0.4
1,0.45614035087719296,0.02981651376146789,0.05597416576964478,872.0,0.0001,11,0.4
0,0.9760361258865248,0.9999716167120799,0.9878589053387168,35232.0,0.0001,11,0.5
1,0.875,0.008027522935779817,0.01590909090909091,872.0,0.0001,11,0.5
0,0.9759286446358827,1.0,0.9878177000827107,35232.0,0.0001,11,0.6
1,1.0,0.0034403669724770644,0.0068571428571428585,872.0,0.0001,11,0.6
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,11,0.7000000000000001
1,1.0,0.0,0.0,872.0,0.0001,11,0.7000000000000001
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,11,0.8
1,1.0,0.0,0.0,872.0,0.0001,11,0.8
0,0.9758475515178373,1.0,0.9877761579006392,35232.0,0.0001,11,0.9
1,1.0,0.0,0.0,872.0,0.0001,11,0.9
0,0.9872231686541738,0.921094459582198,0.9530130388817104,35232.0,0.0001,12,0.1
1,0.13985148514851486,0.518348623853211,0.22027290448343081,872.0,0.0001,12,0.1
0,0.9799852373381785,0.9797627157129882,0.9798739638923584,35232.0,0.0001,12,0.2
